3
-66 3.593814
-67 3.942022
-69 4.432877
-67 4.313833
-66 4.094953
-68 4.207142
-67 4.182639
-67 4.165634
-67 4.153299
-67 4.143989
-67 4.136692
-67 3.924774
-66 3.764868
-66 3.793813
-66 3.859161
-66 3.917689
-66 3.970425
-66 3.936514
-66 3.984784
-66 3.992329
-67 3.999149
-67 4.040649
-67 4.043792
-67 4.081439
-67 4.116488
-67 4.180387
-67 4.240856
-67 -1.000000
-67 4.229844
-67 4.218134
-67 4.207678
-67 4.198284
-67 4.189798
-67 4.182097
-67 4.211336
-67 4.238508
-67 4.296144
-67 4.317827
-67 4.301405
-67 4.286332
-67 4.272461
-67 4.259668
-67 4.247847
-67 4.271204
-67 4.293185
-67 4.279200
-67 4.300569
-67 4.320699
-67 4.339662
-67 4.357519
-67 4.374334
-67 4.315635
-67 4.171963
-67 4.166368
-67 4.161133
-67 4.120422
-66 4.118136
-66 4.147464
-66 4.143441
-66 4.139676
-66 4.100580
-66 4.099550
-66 4.098584
-66 4.097678
-67 4.096829
-67 4.127346
-67 4.156358
-67 4.183904
-67 4.210031
-67 4.234786
-67 4.258223
-67 4.310327
-68 4.360237
-68 4.407972
-68 4.453562
-68 4.464793
-68 4.475350
-68 4.485272
-68 4.494600
-68 4.503370
-68 4.511614
-68 4.551962
-68 4.590416
-68 4.514095
-68 4.444783
-67 4.421021
-67 4.398932
-67 4.339702
-67 4.323209
-67 4.341395
-67 4.358625
-66 4.340792
-67 4.324171
-67 4.308669
-67 4.256761
-67 4.245749
-67 4.235450
-67 4.225815
-67 4.216800
-66 4.131713
-66 4.093781
-66 4.093187
-66 4.092629
-66 4.123033
-66 4.151995
-66 4.179543
-67 4.173455
-67 4.167763
-67 4.194548
-67 4.219972
-67 4.299568
-68 4.400944
-68 4.415200
-68 4.428619
-68 4.501517
-68 4.473273
-68 4.447153
-68 4.490536
-68 4.499532
-68 4.507992
-68 4.479544
-68 4.549850
-68 4.617760
-68 4.619203
-68 4.654341
-68 4.687753
-68 4.719501
-68 4.749646
-68 4.778250
-69 4.769831
-68 4.722417
-68 4.678754
-68 4.676520
-68 4.636423
-68 4.599343
-67 4.565000
-67 4.492527
-67 4.465838
-67 4.440987
-67 4.335790
-66 4.086759
-66 3.973954
-65 3.912690
-65 3.856452
-65 3.766466
-64 3.722091
-64 3.681114
-64 3.704276
-64 3.775940
-65 3.845882
-66 3.913903
-66 3.953705
-67 3.991698
-67 3.997514
-67 4.033437
-68 4.067614
-68 4.100088
-68 4.130906
-68 4.160122
