1
-62 2.083518
-62 2.111914
-62 2.176745
-62 2.238851
-63 2.278148
-63 2.292105
-63 2.304896
-63 2.316624
-63 2.327380
-63 2.337247
-63 2.346303
-63 2.377850
-63 2.383638
-63 2.412657
-63 2.439749
-63 2.465004
-63 2.463624
-63 2.462364
-63 2.485883
-63 2.482772
-63 2.527148
-63 2.520550
-63 2.514537
-63 2.534313
-63 2.527150
-63 2.520614
-63 2.514644
-63 2.509184
-63 2.529164
-63 2.522485
-63 2.516377
-63 2.510789
-63 2.505673
-63 2.525826
-63 2.544640
-63 2.403517
-62 2.286448
-62 2.219911
-61 2.161628
-61 2.080739
-61 2.010947
-60 1.950260
-59 1.897166
-59 1.874964
-59 1.854900
-59 1.836770
-59 1.796586
-59 1.761140
-59 1.729774
-59 1.701947
-59 1.677210
-59 1.655177
-59 1.635529
-59 1.617990
-59 1.602319
-59 1.588309
-59 1.575776
-59 1.564559
-59 1.554517
-59 1.565013
-59 1.554835
-59 1.545745
-59 1.590455
-59 1.632992
-59 1.673197
-60 1.692847
-60 1.729332
-60 1.744330
-61 1.758014
-61 1.770490
-61 1.781858
-61 1.829756
-61 1.875055
-61 1.917708
-61 1.937783
-61 1.976382
-62 1.991685
-62 2.005678
-62 2.039536
-62 2.071089
-62 2.100427
-62 2.127662
-62 2.152904
-62 2.067095
-62 1.994805
-61 2.062467
-62 2.091715
-62 2.119034
-62 2.122110
-62 2.100049
-61 2.053340
-61 1.983779
-61 1.924126
-61 1.872512
-60 1.827535
-60 1.788121
-59 1.776529
-59 1.822211
-59 1.828714
-59 1.854498
-60 1.896858
-60 1.936990
-61 1.955090
-61 1.971778
-62 1.987144
-62 2.021776
-62 2.054191
-62 2.084447
-62 2.008748
-62 1.944540
-61 1.889470
-61 1.841801
-60 1.800254
-60 1.787347
-60 1.752368
-59 1.721565
-59 1.669895
-59 1.648621
-59 1.629653
-59 1.633237
-59 1.636512
-59 1.618611
-59 1.602689
-59 1.588507
-59 1.630308
-59 1.670015
-60 1.707511
-60 1.774280
-60 1.822903
-61 1.850301
-61 1.805333
-61 1.766637
-61 1.733064
-61 1.782662
-61 1.812391
-61 1.840084
-61 1.884302
-61 1.926009
-61 1.945281
-61 1.940569
-61 1.958553
-62 1.975092
-62 2.010740
-62 2.023052
-62 2.010787
-62 2.022996
-61 2.034191
-61 2.065622
-62 2.094968
-62 2.075509
-62 2.082295
-62 2.088499
-62 2.094172
-62 2.121276
-62 2.146530
-62 2.121895
-62 2.099948
-61 2.080331
-61 2.062745
-61 2.046945
-61 2.032720
-61 1.966222
-61 1.909023
-60 1.884860
-60 1.906157
-60 1.926054
-60 1.963700
-60 1.979453
-61 2.014119
-61 2.025956
-61 2.013573
-61 2.002440
-62 2.035592
-62 2.022275
-62 2.054160
-62 2.103162
-62 2.149714
-62 2.193762
-62 2.235295
-63 2.274340
-63 2.310953
-63 2.296573
-63 2.308855
-63 2.320147
-63 2.245523
-63 2.181398
-62 2.094785
-61 2.021036
-61 1.957588
-60 1.902547
-60 1.854482
-59 1.812288
-59 1.775093
-59 1.742195
-59 1.713018
-59 1.687087
-59 1.664001
-59 1.664384
-59 1.643609
-59 1.625108
-59 1.629126
-59 1.632796
-59 1.636140
-59 1.618160
-59 1.622884
-59 1.645978
-59 1.648110
-59 1.702437
-60 1.737949
-60 1.771174
-60 1.835620
-61 1.862057
-61 1.886455
-62 1.928361
-62 1.985660
-62 1.951034
-62 1.920825
-62 1.867554
-61 1.793650
-61 1.757491
-60 1.725787
-60 1.673154
-59 1.627834
-58 1.588541
-58 1.554282
-58 1.581848
-58 1.589849
-58 1.597172
-59 1.603858
-59 1.628491
-59 1.683905
-60 1.737073
-60 1.787743
-61 1.835763
-61 1.862269
-61 1.905858
-62 1.964529
-62 2.001698
-63 2.036299
-63 2.068447
-63 2.098265
-63 2.125880
-63 2.172083
-63 2.215544
-63 2.234391
-63 2.251715
-63 2.289904
-63 2.302848
-63 2.314721
-63 2.205562
-62 2.114498
-62 2.037401
-61 1.971363
-61 1.940695
-60 1.913324
-60 1.835423
-59 1.795401
-59 1.760093
-59 1.728847
-59 1.701123
-59 1.676476
-59 1.694771
-59 1.711814
-59 1.727623
-59 1.721813
-59 1.755230
-60 1.786622
-60 1.815991
-61 1.843356
-61 1.868773
-61 1.911236
-61 1.931598
